baseline,batch_size,graph,algorithm,measurement_idx,value1,value2
run_absl_flat_hash_set,1000,twitter-unique-undir,wBFS_unweighted,9,7.2e-05,41.992385
run_absl_flat_hash_set,10000,cit-Patents,BFS,0,0.001957,0.023682
run_absl_flat_hash_set,10000,cit-Patents,BFS,1,0.001975,0.021387
run_absl_flat_hash_set,10000,cit-Patents,BFS,2,0.001975,0.020812
run_absl_flat_hash_set,10000,cit-Patents,BFS,3,0.002037,0.020482
run_absl_flat_hash_set,10000,cit-Patents,BFS,4,0.00216,0.020455
run_absl_flat_hash_set,10000,cit-Patents,BFS,5,0.002138,0.021607
run_absl_flat_hash_set,10000,cit-Patents,BFS,6,0.002115,0.020597
run_absl_flat_hash_set,10000,cit-Patents,BFS,7,0.001952,0.020442
run_absl_flat_hash_set,10000,cit-Patents,BFS,8,0.001946,0.020071
run_absl_flat_hash_set,10000,cit-Patents,BFS,9,0.00205,0.020389
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,0,0.003812,0.106647
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,1,0.004832,0.104129
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,2,0.005101,0.111411
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,3,0.008896,0.102387
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,4,0.008027,0.102291
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,5,0.009639,0.138275
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,6,0.006671,0.108771
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,7,0.008738,0.100617
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,8,0.00677,0.101471
run_absl_flat_hash_set,10000,cit-Patents,LabelPropagation,9,0.007371,0.10108
run_absl_flat_hash_set,10000,cit-Patents,PageRank,0,0.001992,0.173713
run_absl_flat_hash_set,10000,cit-Patents,PageRank,1,0.002255,0.170259
run_absl_flat_hash_set,10000,cit-Patents,PageRank,2,0.002121,0.171821
run_absl_flat_hash_set,10000,cit-Patents,PageRank,3,0.002227,0.28827
run_absl_flat_hash_set,10000,cit-Patents,PageRank,4,0.00462,0.316046
run_absl_flat_hash_set,10000,cit-Patents,PageRank,5,0.004693,0.318151
run_absl_flat_hash_set,10000,cit-Patents,PageRank,6,0.002853,0.315328
run_absl_flat_hash_set,10000,cit-Patents,PageRank,7,0.003086,0.313368
run_absl_flat_hash_set,10000,cit-Patents,PageRank,8,0.00236,0.307843
run_absl_flat_hash_set,10000,cit-Patents,PageRank,9,0.002409,0.283639
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,0,0.002954,9.341315
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,1,0.002808,5.458649
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,2,0.002273,5.007084
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,3,0.001875,4.901274
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,4,0.001842,4.95645
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,5,0.001922,4.788853
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,6,0.001958,4.736323
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,7,0.001848,4.711164
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,8,0.001919,4.752271
run_absl_flat_hash_set,10000,cit-Patents,wBFS_unweighted,9,0.002005,4.74743
run_absl_flat_hash_set,10000,com-friendster,BFS,0,0.002268,4.810824
run_absl_flat_hash_set,10000,com-friendster,BFS,1,0.002138,4.482242
run_absl_flat_hash_set,10000,com-friendster,BFS,2,0.002132,4.47361
run_absl_flat_hash_set,10000,com-friendster,BFS,3,0.002069,4.460395
run_absl_flat_hash_set,10000,com-friendster,BFS,4,0.002145,4.459511
run_absl_flat_hash_set,10000,com-friendster,BFS,5,0.002133,4.449821
run_absl_flat_hash_set,10000,com-friendster,BFS,6,0.002254,4.444661
run_absl_flat_hash_set,10000,com-friendster,BFS,7,0.002357,4.449233
run_absl_flat_hash_set,10000,com-friendster,BFS,8,0.002363,4.460309
run_absl_flat_hash_set,10000,com-friendster,BFS,9,0.002231,4.420191
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,0,0.002314,5.28806
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,1,0.002341,4.921443
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,2,0.002265,5.042333
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,3,0.002215,4.98887
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,4,0.002284,4.946383
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,5,0.002422,5.070073
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,6,0.002296,5.110477
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,7,0.002409,5.043747
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,8,0.002316,5.0582
run_absl_flat_hash_set,10000,com-friendster,LabelPropagation,9,0.002354,5.062186
run_absl_flat_hash_set,10000,com-friendster,PageRank,0,0.001986,62.20971
run_absl_flat_hash_set,10000,com-friendster,PageRank,1,0.001991,62.235754
run_absl_flat_hash_set,10000,com-friendster,PageRank,2,0.002138,61.972986
run_absl_flat_hash_set,10000,com-friendster,PageRank,3,0.002064,61.639926
run_absl_flat_hash_set,10000,com-friendster,PageRank,4,0.002018,61.819056
run_absl_flat_hash_set,10000,com-friendster,PageRank,5,0.002034,62.122413
run_absl_flat_hash_set,10000,com-friendster,PageRank,6,0.001991,62.215059
run_absl_flat_hash_set,10000,com-friendster,PageRank,7,0.001975,62.105384
run_absl_flat_hash_set,10000,com-friendster,PageRank,8,0.001995,61.995832
run_absl_flat_hash_set,10000,com-friendster,PageRank,9,0.001943,34.869719
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,0,0.002016,65.507083
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,1,0.002328,65.530079
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,2,0.002184,64.840713
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,3,0.002277,64.497523
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,4,0.001971,64.152315
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,5,0.002148,63.940354
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,6,0.002264,64.048402
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,7,0.00227,64.117359
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,8,0.002198,64.1683
run_absl_flat_hash_set,10000,com-friendster,wBFS_unweighted,9,0.002139,64.220092
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,0,0.002004,0.023499
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,1,0.002001,0.010862
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,2,0.001978,0.010416
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,3,0.002003,0.010429
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,4,0.001949,0.010437
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,5,0.001959,0.010208
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,6,0.001973,0.010211
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,7,0.002073,0.010155
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,8,0.001985,0.010414
run_absl_flat_hash_set,10000,com-orkut.ungraph,BFS,9,0.001998,0.01036
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,0,0.002296,0.05494
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,1,0.002188,0.049192
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,2,0.002179,0.048347
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,3,0.002212,0.047314
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,4,0.002184,0.047115
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,5,0.002419,0.047001
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,6,0.002293,0.047086
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,7,0.002322,0.04982
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,8,0.002599,0.046548
run_absl_flat_hash_set,10000,com-orkut.ungraph,LabelPropagation,9,0.002299,0.048328
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,0,0.002005,0.340619
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,1,0.002057,0.333879
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,2,0.00211,0.334303
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,3,0.00203,0.330114
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,4,0.002119,0.337207
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,5,0.002045,0.345923
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,6,0.002214,0.344332
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,7,0.002289,0.335832
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,8,0.002301,0.333786
run_absl_flat_hash_set,10000,com-orkut.ungraph,PageRank,9,0.002175,0.33607
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,0,0.001946,3.805559
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,1,0.003019,3.784518
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,2,0.002148,3.720589
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,3,0.001941,3.776997
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,4,0.002083,3.633752
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,5,0.001805,3.617938
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,6,0.001881,3.657295
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,7,0.001971,3.659522
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,8,0.00202,3.803648
run_absl_flat_hash_set,10000,com-orkut.ungraph,wBFS_unweighted,9,0.001825,3.695228
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,0,0.002019,0.017785
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,1,0.001915,0.013011
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,2,0.001928,0.012928
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,3,0.001951,0.012854
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,4,0.001953,0.012906
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,5,0.001906,0.013115
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,6,0.001964,0.012692
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,7,0.001908,0.012825
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,8,0.001907,0.012896
run_absl_flat_hash_set,10000,soc-LiveJournal1,BFS,9,0.001922,0.01276
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,0,0.00194,0.032063
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,1,0.002014,0.027998
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,2,0.002028,0.028176
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,3,0.002027,0.028282
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,4,0.002024,0.028236
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,5,0.002049,0.028342
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,6,0.002045,0.028489
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,7,0.002057,0.028181
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,8,0.002002,0.028213
run_absl_flat_hash_set,10000,soc-LiveJournal1,LabelPropagation,9,0.002043,0.029719
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,0,0.001879,0.185835
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,1,0.001961,0.180305
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,2,0.001953,0.177822
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,3,0.001966,0.179807
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,4,0.00196,0.181046
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,5,0.001992,0.182291
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,6,0.002048,0.180016
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,7,0.002043,0.180371
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,8,0.00208,0.18038
run_absl_flat_hash_set,10000,soc-LiveJournal1,PageRank,9,0.002,0.181987
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,0,0.001868,4.796641
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,1,0.002086,4.726553
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,2,0.001932,4.710328
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,3,0.001986,4.747205
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,4,0.00202,4.76722
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,5,0.001846,4.741074
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,6,0.001921,4.732
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,7,0.001814,4.705557
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,8,0.001858,4.724893
run_absl_flat_hash_set,10000,soc-LiveJournal1,wBFS_unweighted,9,0.001811,4.722004
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,0,0.002099,0.239099
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,1,0.002234,0.195552
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,2,0.002184,0.193961
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,3,0.002135,0.195305
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,4,0.002353,0.193305
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,5,0.002376,0.201372
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,6,0.002311,0.195476
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,7,0.002412,0.192652
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,8,0.002541,0.189911
run_absl_flat_hash_set,10000,twitter-unique-undir,BFS,9,0.002256,0.190621
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,0,0.001987,1.451738
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,1,0.00191,1.376846
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,2,0.001962,1.401382
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,3,0.001933,1.406886
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,4,0.002029,1.429277
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,5,0.002066,1.421809
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,6,0.001941,1.440783
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,7,0.002194,1.407573
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,8,0.002184,1.402931
run_absl_flat_hash_set,10000,twitter-unique-undir,LabelPropagation,9,0.002045,1.408106
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,0,0.001759,11.683298
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,1,0.001696,11.385818
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,2,0.001773,11.193548
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,3,0.001689,11.154446
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,4,0.001698,11.150654
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,5,0.001739,11.144263
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,6,0.001575,13.279811
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,7,0.001817,21.720637
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,8,0.001855,22.018673
run_absl_flat_hash_set,10000,twitter-unique-undir,PageRank,9,0.001749,22.042696
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,0,0.001714,52.612018
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,1,0.002032,51.914804
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,2,0.001803,51.894718
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,3,0.001757,52.050882
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,4,0.001682,51.579835
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,5,0.001829,51.377826
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,6,0.00154,51.301064
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,7,0.001694,51.240727
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,8,0.001686,51.206006
run_absl_flat_hash_set,10000,twitter-unique-undir,wBFS_unweighted,9,0.00169,51.316347
run_absl_flat_hash_set,100000,cit-Patents,BFS,0,0.002771,0.019685
run_absl_flat_hash_set,100000,cit-Patents,BFS,1,0.00297,0.019229
run_absl_flat_hash_set,100000,cit-Patents,BFS,2,0.00299,0.019309
run_absl_flat_hash_set,100000,cit-Patents,BFS,3,0.002992,0.019331
run_absl_flat_hash_set,100000,cit-Patents,BFS,4,0.003103,0.019034
run_absl_flat_hash_set,100000,cit-Patents,BFS,5,0.003072,0.01914
run_absl_flat_hash_set,100000,cit-Patents,BFS,6,0.003082,0.019875
run_absl_flat_hash_set,100000,cit-Patents,BFS,7,0.003042,0.01978
run_absl_flat_hash_set,100000,cit-Patents,BFS,8,0.002996,0.019686
run_absl_flat_hash_set,100000,cit-Patents,BFS,9,0.003067,0.019575
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,0,0.002812,0.023523
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,1,0.003139,0.021654
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,2,0.003056,0.021608
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,3,0.003139,0.021797
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,4,0.003217,0.021667
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,5,0.003209,0.022313
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,6,0.003278,0.022083
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,7,0.003408,0.022738
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,8,0.00335,0.021536
run_absl_flat_hash_set,100000,cit-Patents,LabelPropagation,9,0.003378,0.022049
run_absl_flat_hash_set,100000,cit-Patents,PageRank,0,0.002892,0.165781
run_absl_flat_hash_set,100000,cit-Patents,PageRank,1,0.003543,0.162651
run_absl_flat_hash_set,100000,cit-Patents,PageRank,2,0.003252,0.16206
run_absl_flat_hash_set,100000,cit-Patents,PageRank,3,0.003518,0.162745
run_absl_flat_hash_set,100000,cit-Patents,PageRank,4,0.00336,0.162201
run_absl_flat_hash_set,100000,cit-Patents,PageRank,5,0.003346,0.164086
run_absl_flat_hash_set,100000,cit-Patents,PageRank,6,0.003282,0.165053
run_absl_flat_hash_set,100000,cit-Patents,PageRank,7,0.003335,0.164818
run_absl_flat_hash_set,100000,cit-Patents,PageRank,8,0.003851,0.169041
run_absl_flat_hash_set,100000,cit-Patents,PageRank,9,0.003868,0.150771
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,0,0.002675,4.592895
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,1,0.003068,4.555073
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,2,0.003151,4.586502
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,3,0.003404,4.563243
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,4,0.003216,4.532724
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,5,0.003189,4.530653
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,6,0.003089,4.539544
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,7,0.003116,4.573691
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,8,0.003205,4.540876
run_absl_flat_hash_set,100000,cit-Patents,wBFS_unweighted,9,0.003243,4.52343
run_absl_flat_hash_set,100000,com-friendster,BFS,0,0.006882,4.237318
run_absl_flat_hash_set,100000,com-friendster,BFS,1,0.003986,4.003453
run_absl_flat_hash_set,100000,com-friendster,BFS,2,0.003985,4.002534
run_absl_flat_hash_set,100000,com-friendster,BFS,3,0.00386,4.006365
run_absl_flat_hash_set,100000,com-friendster,BFS,4,0.003881,3.992024
run_absl_flat_hash_set,100000,com-friendster,BFS,5,0.003981,3.981534
run_absl_flat_hash_set,100000,com-friendster,BFS,6,0.003892,4.022431
run_absl_flat_hash_set,100000,com-friendster,BFS,7,0.004096,4.018635
run_absl_flat_hash_set,100000,com-friendster,BFS,8,0.003908,4.001375
run_absl_flat_hash_set,100000,com-friendster,BFS,9,0.004685,4.020856
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,0,0.006545,5.581429
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,1,0.004845,4.942437
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,2,0.00481,4.966941
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,3,0.004776,4.88386
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,4,0.005267,4.972319
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,5,0.007552,5.023142
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,6,0.007075,4.992027
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,7,0.007806,5.082605
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,8,0.007275,5.069805
run_absl_flat_hash_set,100000,com-friendster,LabelPropagation,9,0.007528,5.008196
run_absl_flat_hash_set,100000,com-friendster,PageRank,0,0.002969,73.233012
run_absl_flat_hash_set,100000,com-friendster,PageRank,1,0.003648,80.333162
run_absl_flat_hash_set,100000,com-friendster,PageRank,2,0.004091,78.850471
run_absl_flat_hash_set,100000,com-friendster,PageRank,3,0.003755,78.294778
run_absl_flat_hash_set,100000,com-friendster,PageRank,4,0.003502,88.377755
run_absl_flat_hash_set,100000,com-friendster,PageRank,5,0.003579,88.955298
run_absl_flat_hash_set,100000,com-friendster,PageRank,6,0.003621,89.367973
run_absl_flat_hash_set,100000,com-friendster,PageRank,7,0.003485,84.534508
run_absl_flat_hash_set,100000,com-friendster,PageRank,8,0.003464,86.251572
run_absl_flat_hash_set,100000,com-friendster,PageRank,9,0.003662,37.279249
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,0,0.003021,57.369354
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,1,0.003453,57.297809
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,2,0.003787,56.80619
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,3,0.004859,56.136472
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,4,0.003634,55.417573
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,5,0.003296,55.340717
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,6,0.00365,55.533805
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,7,0.003451,55.69624
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,8,0.003455,55.344758
run_absl_flat_hash_set,100000,com-friendster,wBFS_unweighted,9,0.003777,55.002338
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,0,0.002874,0.011382
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,1,0.002953,0.010765
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,2,0.002954,0.010826
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,3,0.002928,0.011962
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,4,0.003015,0.010957
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,5,0.002967,0.010796
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,6,0.003025,0.010825
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,7,0.003074,0.010519
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,8,0.003042,0.0108
run_absl_flat_hash_set,100000,com-orkut.ungraph,BFS,9,0.002964,0.010684
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,0,0.002864,0.044835
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,1,0.003063,0.043326
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,2,0.003097,0.042925
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,3,0.003253,0.04279
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,4,0.003258,0.043622
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,5,0.003259,0.044118
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,6,0.003163,0.043874
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,7,0.00336,0.043495
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,8,0.003617,0.046998
run_absl_flat_hash_set,100000,com-orkut.ungraph,LabelPropagation,9,0.003578,0.043369
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,0,0.002976,0.339579
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,1,0.003007,0.335728
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,2,0.003182,0.338841
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,3,0.00327,0.331608
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,4,0.003281,0.331236
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,5,0.003347,0.333994
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,6,0.003393,0.332402
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,7,0.003674,0.330812
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,8,0.003399,0.331451
run_absl_flat_hash_set,100000,com-orkut.ungraph,PageRank,9,0.003452,0.327979
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,0,0.002873,3.542815
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,1,0.003996,3.528301
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,2,0.005634,3.542221
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,3,0.004147,3.472295
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,4,0.003622,3.446419
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,5,0.003641,3.465095
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,6,0.003581,3.460695
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,7,0.003644,3.465331
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,8,0.003428,3.442132
run_absl_flat_hash_set,100000,com-orkut.ungraph,wBFS_unweighted,9,0.003397,3.44405
