baseline,graph,batch_size,measurement_idx,insert_time_PageRank,algorithm_time_PageRank,insert_time_LabelPropagation,algorithm_time_LabelPropagation,insert_time_wBFS_unweighted,algorithm_time_wBFS_unweighted,insert_time_BFS,algorithm_time_BFS
run_std_set,cit-Patents,10000,9,0.002654,0.337106,0.002419,0.033226,0.002132,4.624794,0.00223,0.04118
run_std_set,soc-LiveJournal1,10000,0,0.00228,1.090933,0.002223,0.064971,0.00224,4.952657,0.002237,0.034321
run_std_set,soc-LiveJournal1,10000,1,0.002078,1.078587,0.002172,0.062374,0.002132,4.948469,0.002119,0.030399
run_std_set,soc-LiveJournal1,10000,2,0.002173,1.013998,0.002177,0.06138,0.002129,4.939743,0.002146,0.030635
run_std_set,soc-LiveJournal1,10000,3,0.002171,0.922038,0.003036,0.061743,0.00211,4.92196,0.002124,0.030475
run_std_set,soc-LiveJournal1,10000,4,0.002294,0.876991,0.002174,0.062024,0.002139,4.926416,0.002136,0.030686
run_std_set,soc-LiveJournal1,10000,5,0.002314,0.806861,0.002123,0.061566,0.002088,4.978952,0.002113,0.031044
run_std_set,soc-LiveJournal1,10000,6,0.002634,0.714014,0.002173,0.061039,0.002133,4.923663,0.002154,0.030759
run_std_set,soc-LiveJournal1,10000,7,0.002534,0.685817,0.002208,0.0619,0.002113,4.94194,0.002258,0.030806
run_std_set,soc-LiveJournal1,10000,8,0.002548,0.675905,0.002146,0.06126,0.002257,4.963655,0.00215,0.030854
run_std_set,soc-LiveJournal1,10000,9,0.002593,0.666827,0.002187,0.061084,0.002217,4.976808,0.002156,0.030543
run_std_set,twitter-unique-undir,10000,0,0.002064,22.556621,0.002099,2.301732,0.00209,42.485281,0.002169,0.357917
run_std_set,twitter-unique-undir,10000,1,0.002093,22.106705,0.002227,2.297897,0.002103,42.255204,0.00237,0.200559
run_std_set,twitter-unique-undir,10000,2,0.002057,31.736931,0.002227,2.312634,0.002291,42.355025,0.002356,0.198108
run_std_set,twitter-unique-undir,10000,3,0.002053,41.668793,0.002188,2.277171,0.002103,42.235022,0.002338,0.19747
run_std_set,twitter-unique-undir,10000,4,0.002096,40.072356,0.002187,2.294909,0.002067,42.106834,0.002316,0.195468
run_std_set,twitter-unique-undir,10000,5,0.002033,39.25159,0.002155,2.32507,0.001988,42.166045,0.00228,0.195586
run_std_set,twitter-unique-undir,10000,6,0.002063,38.972689,0.002249,2.326527,0.002065,42.128931,0.002547,0.196007
run_std_set,twitter-unique-undir,10000,7,0.002158,38.315209,0.002239,2.290109,0.002116,42.204744,0.002493,0.195567
run_std_set,twitter-unique-undir,10000,8,0.002141,37.586047,0.00218,2.285878,0.002121,42.287922,0.002592,0.197075
run_std_set,twitter-unique-undir,10000,9,0.002213,36.208147,0.002238,2.336702,0.002066,42.199776,0.002511,0.194772
run_std_set,com-friendster,10000,0,0.002395,74.926016,0.002378,6.751186,0.002441,47.019483,0.002485,4.434611
run_std_set,com-friendster,10000,1,0.00227,118.388576,0.002434,6.690986,0.002389,46.932247,0.002391,3.981097
run_std_set,com-friendster,10000,2,0.002292,107.093695,0.00244,6.754007,0.002248,47.494226,0.002338,3.974109
run_std_set,com-friendster,10000,3,0.002316,133.225812,0.002417,6.701486,0.002278,53.10531,0.002424,3.992548
run_std_set,com-friendster,10000,4,0.002322,132.9681,0.002444,6.628532,0.002264,57.762569,0.00251,4.010964
run_std_set,com-friendster,10000,5,0.002301,123.560384,0.002433,6.640083,0.002273,54.302799,0.002502,4.013674
run_std_set,com-friendster,10000,6,0.002341,127.573606,0.002444,6.540849,0.002259,56.54363,0.002525,4.01617
run_std_set,com-friendster,10000,7,0.002326,127.909528,0.002425,6.603591,0.002271,59.45727,0.002447,3.995538
run_std_set,com-friendster,10000,8,0.002254,123.063849,0.002439,6.628942,0.002274,58.467414,0.00242,4.010618
run_std_set,com-friendster,10000,9,0.002337,76.932893,0.002437,6.753221,0.002292,58.271513,0.002425,4.010245
run_std_set,com-orkut.ungraph,100000,0,0.003419,2.048761,0.003309,0.172675,0.003257,3.780873,0.003517,0.018698
run_std_set,com-orkut.ungraph,100000,1,0.003592,1.986468,0.003462,0.168586,0.003217,3.801419,0.003556,0.014096
run_std_set,com-orkut.ungraph,100000,2,0.004015,1.882547,0.003519,0.171207,0.003325,3.826357,0.003598,0.013741
run_std_set,com-orkut.ungraph,100000,3,0.004314,1.829446,0.003538,0.171663,0.003346,3.832027,0.003528,0.013747
run_std_set,com-orkut.ungraph,100000,4,0.004863,1.634551,0.003586,0.172909,0.003488,3.859037,0.003596,0.014228
run_std_set,com-orkut.ungraph,100000,5,0.005603,1.446866,0.003519,0.167988,0.003248,3.825266,0.003533,0.013943
run_std_set,com-orkut.ungraph,100000,6,0.006173,1.368005,0.003445,0.167974,0.003452,3.828851,0.003531,0.013777
run_std_set,com-orkut.ungraph,100000,7,0.006707,1.325209,0.003468,0.170056,0.003517,3.86868,0.003524,0.013936
run_std_set,com-orkut.ungraph,100000,8,0.00671,1.31321,0.00356,0.172592,0.003524,3.867484,0.00351,0.014477
run_std_set,com-orkut.ungraph,100000,9,0.006624,1.323784,0.00342,0.175362,0.003605,3.860524,0.003522,0.013975
run_std_set,cit-Patents,100000,0,0.003272,0.479111,0.00334,0.063315,0.003144,4.686493,0.003164,0.03853
run_std_set,cit-Patents,100000,1,0.003323,0.440585,0.003229,0.061642,0.003373,4.694936,0.003525,0.037826
run_std_set,cit-Patents,100000,2,0.003616,0.420422,0.003192,0.062878,0.003404,4.61242,0.003566,0.037402
run_std_set,cit-Patents,100000,3,0.003534,0.42201,0.003335,0.062044,0.003431,4.626854,0.003471,0.037303
run_std_set,cit-Patents,100000,4,0.003555,0.422354,0.003372,0.061257,0.003385,4.630585,0.003549,0.037412
run_std_set,cit-Patents,100000,5,0.003806,0.434022,0.003289,0.06078,0.003472,4.636364,0.003539,0.037155
run_std_set,cit-Patents,100000,6,0.003752,0.429582,0.003246,0.061968,0.003154,4.633026,0.003452,0.037854
run_std_set,cit-Patents,100000,7,0.003604,0.426981,0.003232,0.061238,0.003269,4.653744,0.003387,0.03776
run_std_set,cit-Patents,100000,8,0.003667,0.431489,0.003396,0.06509,0.003388,4.626461,0.003468,0.038062
run_std_set,cit-Patents,100000,9,0.003893,0.425871,0.003564,0.060405,0.003241,4.620256,0.004234,0.037692
run_std_set,soc-LiveJournal1,100000,0,0.003051,0.709061,0.003075,0.069872,0.003071,4.968364,0.005558,0.035868
run_std_set,soc-LiveJournal1,100000,1,0.003107,0.709393,0.003207,0.065273,0.003186,4.989476,0.003342,0.032764
run_std_set,soc-LiveJournal1,100000,2,0.00308,0.725485,0.003331,0.065387,0.003211,4.977355,0.003742,0.03249
run_std_set,soc-LiveJournal1,100000,3,0.003142,0.694731,0.003184,0.065649,0.003265,4.986401,0.003546,0.032079
run_std_set,soc-LiveJournal1,100000,4,0.003196,0.670738,0.003215,0.065252,0.003403,5.000522,0.003628,0.032183
run_std_set,soc-LiveJournal1,100000,5,0.003458,0.62927,0.003175,0.067823,0.003386,5.040513,0.003967,0.033735
run_std_set,soc-LiveJournal1,100000,6,0.003729,0.610167,0.003436,0.06812,0.003538,5.008896,0.004003,0.033255
run_std_set,soc-LiveJournal1,100000,7,0.003788,0.606268,0.003413,0.068683,0.003334,4.978272,0.004407,0.034739
run_std_set,soc-LiveJournal1,100000,8,0.003772,0.618672,0.004743,0.068136,0.003454,4.993064,0.004704,0.037805
run_std_set,soc-LiveJournal1,100000,9,0.003825,0.626753,0.003495,0.069939,0.003444,4.985688,0.00735,0.036296
run_std_set,twitter-unique-undir,100000,0,0.005714,31.861258,0.005779,2.973871,0.005667,47.425495,0.006338,0.400775
run_std_set,twitter-unique-undir,100000,1,0.006112,31.539343,0.006046,2.914259,0.005934,47.249545,0.006502,0.224203
run_std_set,twitter-unique-undir,100000,2,0.005514,58.158347,0.005698,2.935086,0.005601,46.997855,0.006396,0.222207
run_std_set,twitter-unique-undir,100000,3,0.007087,68.382784,0.005602,2.912617,0.005296,46.482877,0.006062,0.221526
run_std_set,twitter-unique-undir,100000,4,0.007101,68.01329,0.005084,2.901343,0.005929,46.618521,0.006081,0.223975
run_std_set,twitter-unique-undir,100000,5,0.007028,67.847859,0.005586,2.933008,0.005456,46.495938,0.006356,0.221816
run_std_set,twitter-unique-undir,100000,6,0.008225,66.80016,0.006778,2.933054,0.007317,46.47204,0.007601,0.221769
run_std_set,twitter-unique-undir,100000,7,0.006707,65.061805,0.005308,2.908234,0.004901,46.466074,0.005784,0.222619
run_std_set,twitter-unique-undir,100000,8,0.007001,64.790204,0.005496,2.928987,0.005254,46.416267,0.006137,0.220649
run_std_set,twitter-unique-undir,100000,9,0.00698,64.609437,0.005244,2.914511,0.005286,46.531071,0.006052,0.221424
run_std_set,com-friendster,100000,0,0.003835,72.636546,0.003828,5.787201,0.003872,49.358722,0.004702,4.560702
run_std_set,com-friendster,100000,1,0.004047,108.756524,0.004108,5.909935,0.003955,50.91081,0.004599,3.279362
run_std_set,com-friendster,100000,2,0.003992,124.143855,0.004105,5.871327,0.004005,51.793438,0.005155,3.197888
run_std_set,com-friendster,100000,3,0.004187,139.382604,0.004138,5.810102,0.003966,60.283155,0.004934,3.277299
run_std_set,com-friendster,100000,4,0.004079,138.33772,0.005103,5.935469,0.003999,73.821141,0.004593,3.318004
run_std_set,com-friendster,100000,5,0.004075,137.636796,0.004099,5.815629,0.003983,61.807545,0.00462,3.268392
run_std_set,com-friendster,100000,6,0.004048,140.534741,0.004103,5.743092,0.003954,73.704686,0.005066,3.332708
run_std_set,com-friendster,100000,7,0.004144,135.877373,0.004108,5.861626,0.003953,73.51186,0.004868,3.21129
run_std_set,com-friendster,100000,8,0.004348,132.81476,0.00409,5.944214,0.003965,75.100583,0.004851,3.307765
run_std_set,com-friendster,100000,9,0.004138,71.407781,0.004096,5.88692,0.003927,79.870559,0.007085,3.336604
run_std_set,com-orkut.ungraph,1000000,0,0.010344,1.861877,0.009529,0.153025,0.009151,3.905518,0.013024,0.01811
run_std_set,com-orkut.ungraph,1000000,1,0.010906,1.796186,0.009998,0.153338,0.009778,3.917353,0.019441,0.016549
run_std_set,com-orkut.ungraph,1000000,2,0.011425,1.737908,0.009777,0.153898,0.009612,3.919662,0.018168,0.015246
run_std_set,com-orkut.ungraph,1000000,3,0.011564,1.644432,0.009775,0.154523,0.009536,3.924178,0.022723,0.016969
run_std_set,com-orkut.ungraph,1000000,4,0.012037,1.64818,0.009907,0.158118,0.009485,3.935053,0.020422,0.015257
run_std_set,com-orkut.ungraph,1000000,5,0.012675,1.641542,0.009809,0.158323,0.009613,3.937759,0.019564,0.015473
run_std_set,com-orkut.ungraph,1000000,6,0.013157,1.642282,0.00988,0.159386,0.0094,3.943402,0.01847,0.016771
run_std_set,com-orkut.ungraph,1000000,7,0.012645,1.659073,0.010024,0.160389,0.009397,3.959625,0.020727,0.015389
run_std_set,com-orkut.ungraph,1000000,8,0.012564,1.660637,0.009848,0.161596,0.009396,3.956806,0.020802,0.01556
run_std_set,com-orkut.ungraph,1000000,9,0.012976,1.666134,0.010147,0.16283,0.009422,3.967005,0.021802,0.015026
run_std_set,cit-Patents,1000000,0,0.008411,0.303276,0.007883,0.029716,0.008329,5.01679,0.008566,0.046767
run_std_set,cit-Patents,1000000,1,0.008499,0.312442,0.008373,0.030426,0.008365,4.948694,0.010758,0.045263
run_std_set,cit-Patents,1000000,2,0.008654,0.330922,0.008554,0.031905,0.008626,4.898179,0.010584,0.044739
run_std_set,cit-Patents,1000000,3,0.011152,0.352877,0.008415,0.033238,0.008286,4.83223,0.011392,0.038896
run_std_set,cit-Patents,1000000,4,0.011256,0.346958,0.008618,0.034575,0.00837,4.786349,0.010669,0.038264
run_std_set,cit-Patents,1000000,5,0.011073,0.350193,0.008498,0.035758,0.008594,4.740749,0.010881,0.036961
run_std_set,cit-Patents,1000000,6,0.012507,0.345484,0.008404,0.037292,0.008592,4.707374,0.010648,0.035284
run_std_set,cit-Patents,1000000,7,0.011844,0.352546,0.008371,0.038347,0.008685,4.671615,0.01067,0.036307
run_std_set,cit-Patents,1000000,8,0.012645,0.369056,0.008559,0.04029,0.009,4.679614,0.011026,0.032395
run_std_set,cit-Patents,1000000,9,0.012048,0.355533,0.008485,0.041006,0.009094,4.640893,0.011396,0.031222
run_std_set,soc-LiveJournal1,1000000,0,0.009006,0.788397,0.009102,0.09922,0.008476,5.010565,0.009507,0.030066
run_std_set,soc-LiveJournal1,1000000,1,0.009348,0.744892,0.009737,0.100458,0.01038,5.119735,0.011829,0.029867
run_std_set,soc-LiveJournal1,1000000,2,0.00934,0.711654,0.00971,0.099764,0.0097,4.997635,0.011768,0.029672
run_std_set,soc-LiveJournal1,1000000,3,0.009406,0.717045,0.009847,0.099596,0.009728,5.028478,0.011828,0.028892
run_std_set,soc-LiveJournal1,1000000,4,0.009208,0.725828,0.009693,0.098397,0.010259,5.057362,0.011881,0.029449
run_std_set,soc-LiveJournal1,1000000,5,0.009394,0.737273,0.009767,0.095857,0.009908,5.030208,0.011852,0.029725
run_std_set,soc-LiveJournal1,1000000,6,0.009285,0.741021,0.0097,0.095574,0.009444,5.012161,0.013499,0.029978
run_std_set,soc-LiveJournal1,1000000,7,0.009306,0.734472,0.010795,0.095791,0.009461,5.052004,0.011845,0.029229
run_std_set,soc-LiveJournal1,1000000,8,0.010602,0.727871,0.009936,0.096696,0.010872,5.080012,0.011614,0.032038
run_std_set,soc-LiveJournal1,1000000,9,0.010736,0.743563,0.010675,0.098627,0.009496,5.025276,0.013087,0.032809
run_std_set,twitter-unique-undir,1000000,0,0.067473,22.693264,0.067324,2.315815,0.065814,42.434706,0.078768,0.417804
run_std_set,twitter-unique-undir,1000000,1,0.070402,24.844313,0.069853,2.311171,0.069808,42.564622,0.086343,0.233199
run_std_set,twitter-unique-undir,1000000,2,0.068624,35.452151,0.065796,2.333349,0.064002,42.546602,0.083665,0.23028
run_std_set,twitter-unique-undir,1000000,3,0.066893,42.086417,0.061828,2.314403,0.062167,42.634193,0.076407,0.23068
run_std_set,twitter-unique-undir,1000000,4,0.078961,43.975599,0.069831,2.284392,0.068939,42.574658,0.099789,0.235434
run_std_set,twitter-unique-undir,1000000,5,0.081121,43.523825,0.070621,2.352458,0.068335,42.615282,0.095196,0.233673
run_std_set,twitter-unique-undir,1000000,6,0.09474,43.142407,0.084964,2.308742,0.085018,42.732058,0.117742,0.232044
run_std_set,twitter-unique-undir,1000000,7,0.053459,41.946379,0.048923,2.355539,0.047653,42.793514,0.06529,0.22935
run_std_set,twitter-unique-undir,1000000,8,0.073629,41.312335,0.066413,2.301715,0.064213,42.8735,0.09258,0.228914
run_std_set,twitter-unique-undir,1000000,9,0.074842,41.231971,0.066614,2.312213,0.063571,43.173742,0.093221,0.232451
run_std_set,com-friendster,1000000,0,0.018686,82.271826,0.018499,7.540872,0.018203,75.59358,0.021676,5.013819
run_std_set,com-friendster,1000000,1,0.019126,103.452254,0.019013,7.591001,0.01882,75.435024,0.034006,4.714034
run_std_set,com-friendster,1000000,2,0.019552,122.155804,0.019026,7.552682,0.018895,75.508123,0.037632,4.695882
run_std_set,com-friendster,1000000,3,0.019813,122.045721,0.01888,7.532324,0.019329,75.456698,0.040989,4.674099
run_std_set,com-friendster,1000000,4,0.020142,123.668492,0.018899,7.710529,0.018738,75.340352,0.027681,4.662527
run_std_set,com-friendster,1000000,5,0.020197,124.49016,0.01887,7.686366,0.01887,75.540001,0.031961,4.653098
run_std_set,com-friendster,1000000,6,0.020787,116.92233,0.019026,7.437098,0.018559,75.687315,0.028011,4.665354
run_std_set,com-friendster,1000000,7,0.020413,109.527344,0.018941,7.576572,0.018732,75.381427,0.027787,4.659007
run_std_set,com-friendster,1000000,8,0.020203,109.737279,0.018942,7.597561,0.018626,75.278603,0.039396,4.650562
run_std_set,com-friendster,1000000,9,0.020084,60.225689,0.018843,7.526779,0.01874,75.011637,0.038317,4.622294
run_vector_cpam,com-orkut.ungraph,1,0,5e-06,0.22476,5e-06,0.037829,6e-06,3.131007,6e-06,0.005101
run_vector_cpam,com-orkut.ungraph,1,1,1.1e-05,0.224651,1e-05,0.037418,1e-05,3.11313,7e-06,0.004706
run_vector_cpam,com-orkut.ungraph,1,2,1.3e-05,0.227757,1.2e-05,0.037701,1.3e-05,3.196999,9e-06,0.004629
run_vector_cpam,com-orkut.ungraph,1,3,1.2e-05,0.217441,1.2e-05,0.037517,1.4e-05,3.140842,8e-06,0.004906
run_vector_cpam,com-orkut.ungraph,1,4,1.5e-05,0.222163,1.3e-05,0.037634,1.5e-05,3.161521,1e-05,0.004658
run_vector_cpam,com-orkut.ungraph,1,5,1.3e-05,0.228464,1.3e-05,0.037379,1.2e-05,3.121446,9e-06,0.00466
run_vector_cpam,com-orkut.ungraph,1,6,1e-05,0.221057,1e-05,0.037772,1.4e-05,3.211593,7e-06,0.004665
run_vector_cpam,com-orkut.ungraph,1,7,1.6e-05,0.21943,1.4e-05,0.037998,1.5e-05,3.13577,1e-05,0.004615
run_vector_cpam,com-orkut.ungraph,1,8,1.3e-05,0.22543,1.2e-05,0.038422,1.6e-05,3.121589,9e-06,0.006377
run_vector_cpam,com-orkut.ungraph,1,9,2.2e-05,0.223124,2.4e-05,0.037992,3e-05,3.108956,2.2e-05,0.00611
run_vector_cpam,cit-Patents,1,0,8e-06,0.153941,8e-06,0.0217,8e-06,4.713581,8e-06,0.008268
run_vector_cpam,cit-Patents,1,1,1.5e-05,0.151909,1.2e-05,0.023126,1.4e-05,4.683243,1.1e-05,0.008124
run_vector_cpam,cit-Patents,1,2,1.1e-05,0.131418,1e-05,0.021691,1e-05,4.683779,9e-06,0.008006
run_vector_cpam,cit-Patents,1,3,1.5e-05,0.129681,1.2e-05,0.021915,1.3e-05,4.671899,1.2e-05,0.007825
run_vector_cpam,cit-Patents,1,4,1.1e-05,0.137185,1e-05,0.021307,1e-05,4.668312,8e-06,0.00789
run_vector_cpam,cit-Patents,1,5,1.2e-05,0.149635,1.1e-05,0.021373,1.4e-05,4.670461,1e-05,0.010887
run_vector_cpam,cit-Patents,1,6,2.1e-05,0.137773,1.1e-05,0.021349,1.2e-05,4.675113,1.1e-05,0.007887
run_vector_cpam,cit-Patents,1,7,1.4e-05,0.146511,1.2e-05,0.02139,1.3e-05,4.665147,1.3e-05,0.010545
run_vector_cpam,cit-Patents,1,8,1.2e-05,0.152643,1.1e-05,0.021165,1.4e-05,4.677731,1.2e-05,0.008039
run_vector_cpam,cit-Patents,1,9,1.2e-05,0.139974,1.1e-05,0.021021,1.3e-05,4.691574,1.2e-05,0.008111
run_vector_cpam,soc-LiveJournal1,1,0,5e-06,0.180459,6e-06,0.024515,6e-06,4.868703,6e-06,0.007914
run_vector_cpam,soc-LiveJournal1,1,1,1.3e-05,0.17497,1.2e-05,0.024333,1.2e-05,4.783345,8e-06,0.006429
run_vector_cpam,soc-LiveJournal1,1,2,1.6e-05,0.180231,1.5e-05,0.023345,1.7e-05,4.884658,1.1e-05,0.006446
run_vector_cpam,soc-LiveJournal1,1,3,1.2e-05,0.180841,1e-05,0.023997,1.3e-05,4.814592,9e-06,0.006476
run_vector_cpam,soc-LiveJournal1,1,4,9e-06,0.181473,8e-06,0.024112,9e-06,4.834854,7e-06,0.006436
run_vector_cpam,soc-LiveJournal1,1,5,1.6e-05,0.181576,1.6e-05,0.024213,1.9e-05,4.772082,1.1e-05,0.007535
run_vector_cpam,soc-LiveJournal1,1,6,1.3e-05,0.179665,1e-05,0.024092,1e-05,4.784878,8e-06,0.006229
run_vector_cpam,soc-LiveJournal1,1,7,1.7e-05,0.177145,1.5e-05,0.024735,1.8e-05,4.812059,1.2e-05,0.00638
run_vector_cpam,soc-LiveJournal1,1,8,1.2e-05,0.18647,1.1e-05,0.024508,1.3e-05,4.811576,8e-06,0.006475
run_vector_cpam,soc-LiveJournal1,1,9,1.5e-05,0.180707,1.2e-05,0.024977,1.1e-05,4.792457,9e-06,0.006429
run_vector_cpam,twitter-unique-undir,1,0,3.7e-05,9.071381,4.3e-05,1.629794,3.9e-05,31.073393,5.5e-05,0.036026
run_vector_cpam,twitter-unique-undir,1,1,2.7e-05,9.49454,2.5e-05,1.638922,2.9e-05,30.297187,2.4e-05,0.035215
run_vector_cpam,twitter-unique-undir,1,2,1.4e-05,9.65261,1.2e-05,1.616985,1.2e-05,28.701527,1e-05,0.03598
run_vector_cpam,twitter-unique-undir,1,3,2.7e-05,9.461365,2.1e-05,1.629032,2.1e-05,28.828416,1.9e-05,0.03561
run_vector_cpam,twitter-unique-undir,1,4,3.3e-05,10.22737,2e-05,1.617409,1.9e-05,34.684332,1.7e-05,0.035896
run_vector_cpam,twitter-unique-undir,1,5,2.9e-05,11.209578,1.8e-05,1.610423,1.6e-05,36.694846,1.4e-05,0.035626
run_vector_cpam,twitter-unique-undir,1,6,1.9e-05,11.166861,2.1e-05,1.611332,1.7e-05,36.437456,1.7e-05,0.036072
run_vector_cpam,twitter-unique-undir,1,7,1.9e-05,11.204416,1.7e-05,1.612727,1.5e-05,30.19793,1.2e-05,0.035525
run_vector_cpam,twitter-unique-undir,1,8,2.5e-05,11.097944,1.6e-05,1.598203,1.6e-05,32.40403,1.5e-05,0.035591
run_vector_cpam,twitter-unique-undir,1,9,1.5e-05,11.296401,1.3e-05,1.607209,1.3e-05,34.835533,1.2e-05,0.035617
run_vector_cpam,com-friendster,1,0,1.4e-05,21.970179,1.7e-05,4.642529,1.1e-05,54.75253,3.4e-05,2.293322
run_vector_cpam,com-friendster,1,1,2.9e-05,19.840786,2.4e-05,4.417045,2.4e-05,59.840191,2.6e-05,1.509156
run_vector_cpam,com-friendster,1,2,3e-05,19.921703,2.4e-05,4.564649,2.3e-05,82.925135,2.3e-05,1.552054
run_vector_cpam,com-friendster,1,3,2.1e-05,19.999445,1.8e-05,4.419333,1.6e-05,76.845282,1.7e-05,1.521462
run_vector_cpam,com-friendster,1,4,1.7e-05,29.467365,1.5e-05,4.568263,1.3e-05,75.462615,1.3e-05,1.509597
run_vector_cpam,com-friendster,1,5,2.1e-05,27.970592,1.6e-05,4.666918,1.7e-05,72.851878,1.8e-05,1.499645
run_vector_cpam,com-friendster,1,6,1.8e-05,24.20021,1.3e-05,5.118828,1.2e-05,74.410231,1.1e-05,1.481995
run_vector_cpam,com-friendster,1,7,2e-05,28.780849,1.7e-05,5.070691,1.5e-05,73.904967,1.5e-05,1.464933
run_vector_cpam,com-friendster,1,8,1.7e-05,33.013724,1.3e-05,5.019983,1.4e-05,77.344801,1.3e-05,1.458272
run_vector_cpam,com-friendster,1,9,1.6e-05,36.779938,1.3e-05,5.390417,1.1e-05,71.709936,1.1e-05,1.4463
run_vector_cpam,com-orkut.ungraph,10,0,2e-05,0.235028,2e-05,0.038832,3.1e-05,3.14754,2.4e-05,0.008934
run_vector_cpam,com-orkut.ungraph,10,1,3.1e-05,0.225976,4.3e-05,0.038356,5.3e-05,3.273072,2.5e-05,0.004303
run_vector_cpam,com-orkut.ungraph,10,2,3.8e-05,0.233033,5.1e-05,0.037956,5.9e-05,3.140097,2.5e-05,0.004299
run_vector_cpam,com-orkut.ungraph,10,3,3.8e-05,0.222158,3.2e-05,0.037993,3.9e-05,3.101305,2e-05,0.004164
run_vector_cpam,com-orkut.ungraph,10,4,3e-05,0.233757,3.8e-05,0.038025,3.5e-05,3.137132,2e-05,0.004163
run_vector_cpam,com-orkut.ungraph,10,5,4.6e-05,0.21829,4.6e-05,0.038523,4.8e-05,3.104252,3e-05,0.00411
run_vector_cpam,com-orkut.ungraph,10,6,4.2e-05,0.232517,5.3e-05,0.037295,4.9e-05,3.090547,3.7e-05,0.00415
run_vector_cpam,com-orkut.ungraph,10,7,5.3e-05,0.229735,5e-05,0.040183,7.2e-05,3.095841,4.4e-05,0.004163
run_vector_cpam,com-orkut.ungraph,10,8,3.4e-05,0.214998,3.7e-05,0.037834,4.4e-05,3.122486,2.5e-05,0.004152
run_vector_cpam,com-orkut.ungraph,10,9,4.1e-05,0.23067,4.9e-05,0.039006,5.3e-05,3.115431,2.8e-05,0.004185
run_vector_cpam,cit-Patents,10,0,1.9e-05,0.164404,2.4e-05,0.02243,2.5e-05,4.683973,2.1e-05,0.008304
run_vector_cpam,cit-Patents,10,1,4e-05,0.160492,2.9e-05,0.021712,6.3e-05,4.637086,2.7e-05,0.007779
run_vector_cpam,cit-Patents,10,2,3.9e-05,0.157797,2.4e-05,0.021655,3.6e-05,4.63682,2.5e-05,0.007788
run_vector_cpam,cit-Patents,10,3,4.6e-05,0.161751,3.1e-05,0.021374,5.5e-05,4.646736,2.9e-05,0.00787
run_vector_cpam,cit-Patents,10,4,3.9e-05,0.165327,2.7e-05,0.021105,6.3e-05,4.658135,2.7e-05,0.010537
run_vector_cpam,cit-Patents,10,5,4.6e-05,0.165154,2.7e-05,0.021178,4e-05,4.639829,2.7e-05,0.007691
run_vector_cpam,cit-Patents,10,6,0.000204,0.166479,2.8e-05,0.022083,5.3e-05,4.639597,2.8e-05,0.010987
run_vector_cpam,cit-Patents,10,7,7.8e-05,0.156975,2.7e-05,0.021677,6.6e-05,4.628744,3.3e-05,0.007959
run_vector_cpam,cit-Patents,10,8,7.5e-05,0.156143,2.8e-05,0.021213,5.4e-05,4.634659,3e-05,0.007762
run_vector_cpam,cit-Patents,10,9,4e-05,0.156195,2.7e-05,0.021124,3.7e-05,4.659004,3e-05,0.007774
run_vector_cpam,soc-LiveJournal1,10,0,2.1e-05,0.182951,1.9e-05,0.023925,2.1e-05,4.781722,2.2e-05,0.008572
run_vector_cpam,soc-LiveJournal1,10,1,4.6e-05,0.181262,3.1e-05,0.024207,5.5e-05,4.762458,2.2e-05,0.00628
run_vector_cpam,soc-LiveJournal1,10,2,3.8e-05,0.186536,4.5e-05,0.023824,5.3e-05,4.810832,3.6e-05,0.006038
run_vector_cpam,soc-LiveJournal1,10,3,3.4e-05,0.185263,3.4e-05,0.023835,3.9e-05,4.715209,2.2e-05,0.007034
run_vector_cpam,soc-LiveJournal1,10,4,3.7e-05,0.182781,3.4e-05,0.02398,4.3e-05,4.715728,2.4e-05,0.006067
run_vector_cpam,soc-LiveJournal1,10,5,4.1e-05,0.179078,3e-05,0.024328,6.8e-05,4.709136,3e-05,0.006207
run_vector_cpam,soc-LiveJournal1,10,6,3.8e-05,0.178309,3.3e-05,0.023988,4.8e-05,4.740085,2.3e-05,0.00611
run_vector_cpam,soc-LiveJournal1,10,7,3.4e-05,0.179781,3.1e-05,0.024025,8.7e-05,4.745363,2.3e-05,0.006146
run_vector_cpam,soc-LiveJournal1,10,8,3.6e-05,0.181106,3.5e-05,0.023878,3.9e-05,4.704505,2.7e-05,0.006021
run_vector_cpam,soc-LiveJournal1,10,9,3.3e-05,0.175887,3e-05,0.024207,3.2e-05,4.741912,2.3e-05,0.006201
run_vector_cpam,twitter-unique-undir,10,0,6.3e-05,11.811344,6.1e-05,1.225486,5.4e-05,26.321945,6.1e-05,0.038599
run_vector_cpam,twitter-unique-undir,10,1,8.4e-05,11.052079,7.1e-05,1.210694,6.4e-05,30.78393,6e-05,0.037087
run_vector_cpam,twitter-unique-undir,10,2,6.8e-05,10.882589,5.8e-05,1.20979,6.3e-05,33.499664,5.4e-05,0.037235
run_vector_cpam,twitter-unique-undir,10,3,7.8e-05,11.285499,6.3e-05,1.216848,6.2e-05,33.473651,5.4e-05,0.038326
run_vector_cpam,twitter-unique-undir,10,4,0.000102,12.30864,7.8e-05,1.21354,8.3e-05,33.476913,6.8e-05,0.03701
run_vector_cpam,twitter-unique-undir,10,5,7.7e-05,12.107083,7.4e-05,1.214708,6.5e-05,35.672089,5.8e-05,0.037635
