baseline,batch_size,graph,algorithm,measurement_idx,value1,value2
run_vector_cpam,100000,com-friendster,BFS,2,0.004172,1.034841
run_vector_cpam,100000,com-friendster,BFS,3,0.004438,1.0416
run_vector_cpam,100000,com-friendster,BFS,4,0.004208,1.034764
run_vector_cpam,100000,com-friendster,BFS,5,0.00467,1.036534
run_vector_cpam,100000,com-friendster,BFS,6,0.004224,1.035756
run_vector_cpam,100000,com-friendster,BFS,7,0.004267,1.034457
run_vector_cpam,100000,com-friendster,BFS,8,0.004306,1.038922
run_vector_cpam,100000,com-friendster,BFS,9,0.004215,1.042597
run_vector_cpam,100000,com-friendster,LabelPropagation,0,0.004316,4.688384
run_vector_cpam,100000,com-friendster,LabelPropagation,1,0.004526,4.573569
run_vector_cpam,100000,com-friendster,LabelPropagation,2,0.004459,4.625754
run_vector_cpam,100000,com-friendster,LabelPropagation,3,0.004444,4.528473
run_vector_cpam,100000,com-friendster,LabelPropagation,4,0.004381,4.853635
run_vector_cpam,100000,com-friendster,LabelPropagation,5,0.004584,4.637606
run_vector_cpam,100000,com-friendster,LabelPropagation,6,0.004504,4.686382
run_vector_cpam,100000,com-friendster,LabelPropagation,7,0.004419,4.648008
run_vector_cpam,100000,com-friendster,LabelPropagation,8,0.004444,4.638661
run_vector_cpam,100000,com-friendster,LabelPropagation,9,0.00454,4.478611
run_vector_cpam,100000,com-friendster,PageRank,0,0.004605,54.501956
run_vector_cpam,100000,com-friendster,PageRank,1,0.004738,63.769057
run_vector_cpam,100000,com-friendster,PageRank,2,0.004726,72.23927
run_vector_cpam,100000,com-friendster,PageRank,3,0.004849,84.088459
run_vector_cpam,100000,com-friendster,PageRank,4,0.004885,86.171324
run_vector_cpam,100000,com-friendster,PageRank,5,0.004829,68.651201
run_vector_cpam,100000,com-friendster,PageRank,6,0.00485,54.279954
run_vector_cpam,100000,com-friendster,PageRank,7,0.004706,65.750127
run_vector_cpam,100000,com-friendster,PageRank,8,0.004728,76.554226
run_vector_cpam,100000,com-friendster,PageRank,9,0.004964,41.844748
run_vector_cpam,100000,com-friendster,wBFS_unweighted,0,0.004597,44.787966
run_vector_cpam,100000,com-friendster,wBFS_unweighted,1,0.004498,44.879252
run_vector_cpam,100000,com-friendster,wBFS_unweighted,2,0.004601,44.507248
run_vector_cpam,100000,com-friendster,wBFS_unweighted,3,0.004406,45.226417
run_vector_cpam,100000,com-friendster,wBFS_unweighted,4,0.004412,49.016437
run_vector_cpam,100000,com-friendster,wBFS_unweighted,5,0.00441,45.447519
run_vector_cpam,100000,com-friendster,wBFS_unweighted,6,0.004706,44.744737
run_vector_cpam,100000,com-friendster,wBFS_unweighted,7,0.004517,45.309886
run_vector_cpam,100000,com-friendster,wBFS_unweighted,8,0.004362,49.32178
run_vector_cpam,100000,com-friendster,wBFS_unweighted,9,0.004488,47.380375
run_vector_cpam,100000,com-orkut.ungraph,BFS,0,0.005081,0.006507
run_vector_cpam,100000,com-orkut.ungraph,BFS,1,0.004139,0.005346
run_vector_cpam,100000,com-orkut.ungraph,BFS,2,0.004141,0.006859
run_vector_cpam,100000,com-orkut.ungraph,BFS,3,0.004525,0.005294
run_vector_cpam,100000,com-orkut.ungraph,BFS,4,0.004439,0.005334
run_vector_cpam,100000,com-orkut.ungraph,BFS,5,0.004067,0.005242
run_vector_cpam,100000,com-orkut.ungraph,BFS,6,0.004337,0.005141
run_vector_cpam,100000,com-orkut.ungraph,BFS,7,0.004162,0.005106
run_vector_cpam,100000,com-orkut.ungraph,BFS,8,0.004202,0.005098
run_vector_cpam,100000,com-orkut.ungraph,BFS,9,0.004269,0.00539
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,0,0.004202,0.049494
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,1,0.00434,0.047517
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,2,0.004373,0.048158
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,3,0.004637,0.047219
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,4,0.004779,0.046418
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,5,0.004397,0.046408
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,6,0.004798,0.047878
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,7,0.004691,0.048004
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,8,0.004473,0.047989
run_vector_cpam,100000,com-orkut.ungraph,LabelPropagation,9,0.004281,0.047978
run_vector_cpam,100000,com-orkut.ungraph,PageRank,0,0.004031,0.285825
run_vector_cpam,100000,com-orkut.ungraph,PageRank,1,0.004056,0.285712
run_vector_cpam,100000,com-orkut.ungraph,PageRank,2,0.004203,0.28334
run_vector_cpam,100000,com-orkut.ungraph,PageRank,3,0.004133,0.287556
run_vector_cpam,100000,com-orkut.ungraph,PageRank,4,0.004336,0.286852
run_vector_cpam,100000,com-orkut.ungraph,PageRank,5,0.004165,0.291095
run_vector_cpam,100000,com-orkut.ungraph,PageRank,6,0.004147,0.290454
run_vector_cpam,100000,com-orkut.ungraph,PageRank,7,0.00447,0.291015
run_vector_cpam,100000,com-orkut.ungraph,PageRank,8,0.004345,0.29434
run_vector_cpam,100000,com-orkut.ungraph,PageRank,9,0.004193,0.31163
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,0,0.004117,3.101913
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,1,0.004159,3.156199
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,2,0.005076,3.131458
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,3,0.004086,3.092463
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,4,0.004615,3.021327
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,5,0.00419,3.038519
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,6,0.004414,3.06978
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,7,0.004496,3.107362
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,8,0.00448,3.109096
run_vector_cpam,100000,com-orkut.ungraph,wBFS_unweighted,9,0.004875,3.143598
run_vector_cpam,100000,soc-LiveJournal1,BFS,0,0.004025,0.00867
run_vector_cpam,100000,soc-LiveJournal1,BFS,1,0.003926,0.00777
run_vector_cpam,100000,soc-LiveJournal1,BFS,2,0.003918,0.007816
run_vector_cpam,100000,soc-LiveJournal1,BFS,3,0.003875,0.007702
run_vector_cpam,100000,soc-LiveJournal1,BFS,4,0.005187,0.007902
run_vector_cpam,100000,soc-LiveJournal1,BFS,5,0.003807,0.007953
run_vector_cpam,100000,soc-LiveJournal1,BFS,6,0.00376,0.008082
run_vector_cpam,100000,soc-LiveJournal1,BFS,7,0.003737,0.008049
run_vector_cpam,100000,soc-LiveJournal1,BFS,8,0.003939,0.00789
run_vector_cpam,100000,soc-LiveJournal1,BFS,9,0.003912,0.008025
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,0,0.003939,0.034691
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,1,0.003822,0.031334
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,2,0.003824,0.031086
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,3,0.00381,0.03138
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,4,0.003861,0.031288
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,5,0.003928,0.031653
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,6,0.003821,0.032343
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,7,0.003939,0.032397
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,8,0.004047,0.033247
run_vector_cpam,100000,soc-LiveJournal1,LabelPropagation,9,0.004019,0.031681
run_vector_cpam,100000,soc-LiveJournal1,PageRank,0,0.003891,0.24026
run_vector_cpam,100000,soc-LiveJournal1,PageRank,1,0.004493,0.24037
run_vector_cpam,100000,soc-LiveJournal1,PageRank,2,0.004759,0.238552
run_vector_cpam,100000,soc-LiveJournal1,PageRank,3,0.004254,0.241677
run_vector_cpam,100000,soc-LiveJournal1,PageRank,4,0.003982,0.234891
run_vector_cpam,100000,soc-LiveJournal1,PageRank,5,0.003959,0.238847
run_vector_cpam,100000,soc-LiveJournal1,PageRank,6,0.004026,0.235832
run_vector_cpam,100000,soc-LiveJournal1,PageRank,7,0.003985,0.235852
run_vector_cpam,100000,soc-LiveJournal1,PageRank,8,0.0041,0.239459
run_vector_cpam,100000,soc-LiveJournal1,PageRank,9,0.003871,0.235335
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,0,0.003645,4.767725
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,1,0.00394,4.807385
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,2,0.00421,4.797343
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,3,0.00443,4.820789
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,4,0.004527,4.792377
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,5,0.003906,4.752544
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,6,0.003822,4.750185
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,7,0.003826,4.747304
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,8,0.003953,4.788813
run_vector_cpam,100000,soc-LiveJournal1,wBFS_unweighted,9,0.004045,4.745345
run_vector_cpam,100000,twitter-unique-undir,BFS,0,0.021061,0.03901
run_vector_cpam,100000,twitter-unique-undir,BFS,1,0.01836,0.037614
run_vector_cpam,100000,twitter-unique-undir,BFS,2,0.020833,0.037069
run_vector_cpam,100000,twitter-unique-undir,BFS,3,0.019994,0.037364
run_vector_cpam,100000,twitter-unique-undir,BFS,4,0.02198,0.037089
run_vector_cpam,100000,twitter-unique-undir,BFS,5,0.025797,0.037446
run_vector_cpam,100000,twitter-unique-undir,BFS,6,0.025997,0.038041
run_vector_cpam,100000,twitter-unique-undir,BFS,7,0.017459,0.037526
run_vector_cpam,100000,twitter-unique-undir,BFS,8,0.020909,0.038615
run_vector_cpam,100000,twitter-unique-undir,BFS,9,0.020904,0.037113
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,0,0.018113,1.458833
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,1,0.019898,1.450274
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,2,0.019458,1.462598
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,3,0.020624,1.457235
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,4,0.022979,1.460408
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,5,0.020567,1.451999
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,6,0.02798,1.450947
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,7,0.015043,1.455786
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,8,0.018568,1.446877
run_vector_cpam,100000,twitter-unique-undir,LabelPropagation,9,0.019047,1.451752
run_vector_cpam,100000,twitter-unique-undir,PageRank,0,0.018853,9.073794
run_vector_cpam,100000,twitter-unique-undir,PageRank,1,0.020269,9.046064
run_vector_cpam,100000,twitter-unique-undir,PageRank,2,0.019847,9.051471
run_vector_cpam,100000,twitter-unique-undir,PageRank,3,0.022897,9.059734
run_vector_cpam,100000,twitter-unique-undir,PageRank,4,0.022629,9.060643
run_vector_cpam,100000,twitter-unique-undir,PageRank,5,0.023085,9.286711
run_vector_cpam,100000,twitter-unique-undir,PageRank,6,0.026449,10.347654
run_vector_cpam,100000,twitter-unique-undir,PageRank,7,0.017231,10.323349
run_vector_cpam,100000,twitter-unique-undir,PageRank,8,0.023737,10.351006
run_vector_cpam,100000,twitter-unique-undir,PageRank,9,0.020418,10.312459
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,0,0.018505,23.150869
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,1,0.022218,21.175062
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,2,0.018187,21.241468
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,3,0.018505,21.251857
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,4,0.023324,21.311191
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,5,0.023871,21.351621
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,6,0.025526,21.582861
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,7,0.01513,21.457628
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,8,0.019836,21.491318
run_vector_cpam,100000,twitter-unique-undir,wBFS_unweighted,9,0.018915,21.271203
run_vector_cpam,1000000,cit-Patents,BFS,0,0.011885,0.015943
run_vector_cpam,1000000,cit-Patents,BFS,1,0.01148,0.014004
run_vector_cpam,1000000,cit-Patents,BFS,2,0.011271,0.013495
run_vector_cpam,1000000,cit-Patents,BFS,3,0.011538,0.013204
run_vector_cpam,1000000,cit-Patents,BFS,4,0.010966,0.012231
run_vector_cpam,1000000,cit-Patents,BFS,5,0.011399,0.012009
run_vector_cpam,1000000,cit-Patents,BFS,6,0.01106,0.011782
run_vector_cpam,1000000,cit-Patents,BFS,7,0.011597,0.011957
run_vector_cpam,1000000,cit-Patents,BFS,8,0.011515,0.011363
run_vector_cpam,1000000,cit-Patents,BFS,9,0.011527,0.01135
run_vector_cpam,1000000,cit-Patents,LabelPropagation,0,0.009677,0.026807
run_vector_cpam,1000000,cit-Patents,LabelPropagation,1,0.010412,0.026608
run_vector_cpam,1000000,cit-Patents,LabelPropagation,2,0.01056,0.026527
run_vector_cpam,1000000,cit-Patents,LabelPropagation,3,0.010581,0.026557
run_vector_cpam,1000000,cit-Patents,LabelPropagation,4,0.010655,0.026917
run_vector_cpam,1000000,cit-Patents,LabelPropagation,5,0.01058,0.027373
run_vector_cpam,1000000,cit-Patents,LabelPropagation,6,0.010438,0.027752
run_vector_cpam,1000000,cit-Patents,LabelPropagation,7,0.010586,0.027835
run_vector_cpam,1000000,cit-Patents,LabelPropagation,8,0.010599,0.028258
run_vector_cpam,1000000,cit-Patents,LabelPropagation,9,0.010657,0.028141
run_vector_cpam,1000000,cit-Patents,PageRank,0,0.009791,0.216775
run_vector_cpam,1000000,cit-Patents,PageRank,1,0.010322,0.219909
run_vector_cpam,1000000,cit-Patents,PageRank,2,0.011306,0.22599
run_vector_cpam,1000000,cit-Patents,PageRank,3,0.011673,0.25266
run_vector_cpam,1000000,cit-Patents,PageRank,4,0.015359,0.248102
run_vector_cpam,1000000,cit-Patents,PageRank,5,0.011095,0.231329
run_vector_cpam,1000000,cit-Patents,PageRank,6,0.010906,0.227635
run_vector_cpam,1000000,cit-Patents,PageRank,7,0.010942,0.231552
run_vector_cpam,1000000,cit-Patents,PageRank,8,0.010936,0.231807
run_vector_cpam,1000000,cit-Patents,PageRank,9,0.011039,0.196865
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,0,0.010122,5.002295
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,1,0.01021,4.987319
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,2,0.010698,4.951387
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,3,0.011988,4.920703
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,4,0.011207,4.808159
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,5,0.011906,4.77133
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,6,0.012576,4.715211
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,7,0.012034,4.682478
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,8,0.011945,4.647458
run_vector_cpam,1000000,cit-Patents,wBFS_unweighted,9,0.012464,4.640988
run_vector_cpam,1000000,com-friendster,BFS,0,0.029796,1.307434
run_vector_cpam,1000000,com-friendster,BFS,1,0.024458,1.094182
run_vector_cpam,1000000,com-friendster,BFS,2,0.02843,1.111441
run_vector_cpam,1000000,com-friendster,BFS,3,0.02678,1.099926
run_vector_cpam,1000000,com-friendster,BFS,4,0.023683,1.097119
run_vector_cpam,1000000,com-friendster,BFS,5,0.024833,1.092039
run_vector_cpam,1000000,com-friendster,BFS,6,0.024092,1.093355
run_vector_cpam,1000000,com-friendster,BFS,7,0.022644,1.086275
run_vector_cpam,1000000,com-friendster,BFS,8,0.02277,1.097433
run_vector_cpam,1000000,com-friendster,BFS,9,0.023021,1.092446
run_vector_cpam,1000000,com-friendster,LabelPropagation,0,0.024683,4.349312
run_vector_cpam,1000000,com-friendster,LabelPropagation,1,0.024764,4.387521
run_vector_cpam,1000000,com-friendster,LabelPropagation,2,0.024825,4.358952
run_vector_cpam,1000000,com-friendster,LabelPropagation,3,0.024079,4.310303
run_vector_cpam,1000000,com-friendster,LabelPropagation,4,0.024497,4.121568
run_vector_cpam,1000000,com-friendster,LabelPropagation,5,0.024091,4.412704
run_vector_cpam,1000000,com-friendster,LabelPropagation,6,0.025034,4.316075
run_vector_cpam,1000000,com-friendster,LabelPropagation,7,0.025413,4.192735
run_vector_cpam,1000000,com-friendster,LabelPropagation,8,0.024478,4.426571
run_vector_cpam,1000000,com-friendster,LabelPropagation,9,0.025268,4.422467
run_vector_cpam,1000000,com-friendster,PageRank,0,0.023369,48.993001
run_vector_cpam,1000000,com-friendster,PageRank,1,0.026899,52.595012
run_vector_cpam,1000000,com-friendster,PageRank,2,0.02718,72.032294
run_vector_cpam,1000000,com-friendster,PageRank,3,0.027626,76.853306
run_vector_cpam,1000000,com-friendster,PageRank,4,0.027447,68.263107
run_vector_cpam,1000000,com-friendster,PageRank,5,0.028109,67.757755
run_vector_cpam,1000000,com-friendster,PageRank,6,0.028212,79.234366
run_vector_cpam,1000000,com-friendster,PageRank,7,0.029879,72.959912
run_vector_cpam,1000000,com-friendster,PageRank,8,0.027188,69.431978
run_vector_cpam,1000000,com-friendster,PageRank,9,0.027609,27.252514
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,0,0.022798,46.271201
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,1,0.024254,51.115896
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,2,0.024146,52.238672
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,3,0.024385,59.414134
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,4,0.023533,64.059016
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,5,0.024351,62.851584
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,6,0.02448,60.946953
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,7,0.026154,64.15227
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,8,0.02551,72.123497
run_vector_cpam,1000000,com-friendster,wBFS_unweighted,9,0.024716,68.827136
run_vector_cpam,1000000,com-orkut.ungraph,BFS,0,0.013216,0.005414
run_vector_cpam,1000000,com-orkut.ungraph,BFS,1,0.011769,0.005217
run_vector_cpam,1000000,com-orkut.ungraph,BFS,2,0.011978,0.005097
run_vector_cpam,1000000,com-orkut.ungraph,BFS,3,0.01176,0.005151
run_vector_cpam,1000000,com-orkut.ungraph,BFS,4,0.012155,0.005184
run_vector_cpam,1000000,com-orkut.ungraph,BFS,5,0.012949,0.005196
run_vector_cpam,1000000,com-orkut.ungraph,BFS,6,0.012194,0.005654
run_vector_cpam,1000000,com-orkut.ungraph,BFS,7,0.012041,0.00534
run_vector_cpam,1000000,com-orkut.ungraph,BFS,8,0.012127,0.005238
run_vector_cpam,1000000,com-orkut.ungraph,BFS,9,0.012238,0.005201
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,0,0.011389,0.050542
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,1,0.011952,0.049186
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,2,0.012588,0.051866
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,3,0.012611,0.052846
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,4,0.012198,0.055967
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,5,0.012358,0.054764
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,6,0.012895,0.05598
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,7,0.013016,0.055903
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,8,0.014205,0.057665
run_vector_cpam,1000000,com-orkut.ungraph,LabelPropagation,9,0.012898,0.057546
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,0,0.011666,0.400871
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,1,0.013977,0.387957
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,2,0.012852,0.355036
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,3,0.0133,0.348173
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,4,0.013666,0.342907
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,5,0.013475,0.362547
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,6,0.014391,0.354127
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,7,0.014526,0.348983
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,8,0.015205,0.351737
run_vector_cpam,1000000,com-orkut.ungraph,PageRank,9,0.01591,0.358122
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,0,0.010823,3.126773
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,1,0.012338,3.121619
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,2,0.012629,3.133089
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,3,0.012535,3.128372
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,4,0.011867,3.099287
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,5,0.012726,3.108664
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,6,0.012502,3.104859
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,7,0.01271,3.118408
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,8,0.01312,3.139462
run_vector_cpam,1000000,com-orkut.ungraph,wBFS_unweighted,9,0.013232,3.158689
run_vector_cpam,1000000,soc-LiveJournal1,BFS,0,0.009935,0.009797
run_vector_cpam,1000000,soc-LiveJournal1,BFS,1,0.010541,0.008735
run_vector_cpam,1000000,soc-LiveJournal1,BFS,2,0.010518,0.008479
run_vector_cpam,1000000,soc-LiveJournal1,BFS,3,0.010429,0.00864
run_vector_cpam,1000000,soc-LiveJournal1,BFS,4,0.011461,0.008534
run_vector_cpam,1000000,soc-LiveJournal1,BFS,5,0.010651,0.008671
run_vector_cpam,1000000,soc-LiveJournal1,BFS,6,0.010551,0.008431
run_vector_cpam,1000000,soc-LiveJournal1,BFS,7,0.01046,0.008474
run_vector_cpam,1000000,soc-LiveJournal1,BFS,8,0.010513,0.008681
run_vector_cpam,1000000,soc-LiveJournal1,BFS,9,0.010353,0.008632
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,0,0.009621,0.033337
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,1,0.010239,0.033307
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,2,0.010148,0.033532
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,3,0.010088,0.033732
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,4,0.010387,0.035364
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,5,0.010316,0.034707
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,6,0.010407,0.034662
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,7,0.011584,0.035585
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,8,0.010382,0.03539
run_vector_cpam,1000000,soc-LiveJournal1,LabelPropagation,9,0.010537,0.038024
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,0,0.009706,0.239904
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,1,0.01021,0.24022
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,2,0.010505,0.243755
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,3,0.012022,0.254842
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,4,0.011547,0.251359
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,5,0.011302,0.248664
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,6,0.011643,0.253145
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,7,0.011929,0.265066
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,8,0.012258,0.258592
run_vector_cpam,1000000,soc-LiveJournal1,PageRank,9,0.012086,0.248267
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,0,0.009851,4.780178
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,1,0.011718,4.869182
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,2,0.012048,4.86123
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,3,0.011561,4.824023
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,4,0.011549,4.797413
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,5,0.011571,4.813753
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,6,0.011732,4.839429
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,7,0.011384,4.816797
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,8,0.011451,4.821625
run_vector_cpam,1000000,soc-LiveJournal1,wBFS_unweighted,9,0.011351,4.750158
run_vector_cpam,1000000,twitter-unique-undir,BFS,0,0.231298,0.041048
run_vector_cpam,1000000,twitter-unique-undir,BFS,1,0.179686,0.039951
run_vector_cpam,1000000,twitter-unique-undir,BFS,2,0.178049,0.040507
run_vector_cpam,1000000,twitter-unique-undir,BFS,3,0.16579,0.040904
run_vector_cpam,1000000,twitter-unique-undir,BFS,4,0.196489,0.041117
run_vector_cpam,1000000,twitter-unique-undir,BFS,5,0.206828,0.040573
run_vector_cpam,1000000,twitter-unique-undir,BFS,6,0.21875,0.041752
run_vector_cpam,1000000,twitter-unique-undir,BFS,7,0.126659,0.040912
run_vector_cpam,1000000,twitter-unique-undir,BFS,8,0.174074,0.040511
run_vector_cpam,1000000,twitter-unique-undir,BFS,9,0.173399,0.040421
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,0,0.180956,1.007341
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,1,0.193058,0.993113
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,2,0.176421,1.005673
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,3,0.163078,1.008744
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,4,0.182668,1.006964
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,5,0.215967,1.018633
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,6,0.235462,1.022935
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,7,0.127723,1.030597
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,8,0.182688,1.027555
run_vector_cpam,1000000,twitter-unique-undir,LabelPropagation,9,0.178328,1.018314
run_vector_cpam,1000000,twitter-unique-undir,PageRank,0,0.156521,8.277542
run_vector_cpam,1000000,twitter-unique-undir,PageRank,1,0.186544,9.081755
run_vector_cpam,1000000,twitter-unique-undir,PageRank,2,0.169246,9.117413
run_vector_cpam,1000000,twitter-unique-undir,PageRank,3,0.159246,9.138256
run_vector_cpam,1000000,twitter-unique-undir,PageRank,4,0.188593,9.161979
run_vector_cpam,1000000,twitter-unique-undir,PageRank,5,0.206422,9.155323
run_vector_cpam,1000000,twitter-unique-undir,PageRank,6,0.232757,8.713434
